,origintime,latitude,longitude,depth
791,2014-11-14 09:18:56.967737,-75.385913,160.394777,-4965.332
792,2014-11-14 13:42:07.062838,-75.448433,159.745678,10669.922
793,2014-11-14 21:52:43.389070,-75.517346,161.545691,112247.06999999999
794,2014-11-16 23:40:57.884569,-75.473183,161.142642,65098.63300000001
795,2014-11-17 08:09:28.295860,-75.414817,160.316687,-4965.332
796,2014-11-20 12:31:30.931690,-75.402102,161.442181,124866.21100000001
797,2014-11-20 18:02:44.718445,-75.581193,160.956366,131938.477
798,2014-11-21 19:52:16.369435,-75.366819,161.105079,147608.398
799,2014-11-24 13:46:48.704738,-75.367234,161.049784,121122.06999999999
800,2014-11-24 14:11:33.876062,-75.453099,160.480018,-4965.332
801,2014-11-24 18:50:16.699971,-75.405157,160.795269,127223.633
802,2014-12-02 07:50:45.700947,-75.440183,160.492911,36324.219
803,2014-12-08 01:37:52.429970,-75.55468,160.934746,84512.69499999999
804,2014-12-11 10:55:31.191077,-75.269365,160.885806,135821.28900000002
805,2014-12-12 04:43:29.470042,-75.267213,160.077915,147227.05099999998
806,2014-12-14 13:36:02.072929,-75.433286,160.538682,-4930.664
807,2014-12-14 22:02:46.277147,-75.443381,160.919574,53103.515999999996
808,2014-12-15 20:09:41.643856,-75.357299,160.1777,-4549.316
809,2014-12-15 21:13:12.991948,-75.260133,160.842111,106561.523
810,2014-12-20 07:58:31.322431,-75.576262,161.111729,96299.80500000001
811,2014-12-21 02:51:15.933812,-75.443295,160.786691,68565.43000000001
812,2014-12-21 14:27:59.805060,-75.346398,160.396544,115852.53899999999
813,2014-12-22 19:20:42.300660,-75.412287,160.105333,-909.18
814,2014-12-23 16:07:37.917305,-75.416324,160.406222,-3093.262
815,2014-12-26 01:52:26.449508,-75.341334,160.460621,156691.406
816,2014-12-26 06:34:05.518684,-75.376983,160.471032,-4965.332
817,2014-12-28 17:59:15.331089,-75.351588,160.594982,11536.621000000001
818,2014-12-29 23:29:31.395591,-75.297647,160.438945,130482.42200000002
819,2014-12-30 22:43:23.150789,-75.379181,160.409674,-4965.332
820,2015-01-03 15:52:34.033382,-75.31475,160.095632,-4965.332
821,2015-01-04 09:38:00.118447,-75.410749,160.137619,12021.973
822,2015-01-05 03:42:06.175456,-75.378255,160.974137,78064.453
823,2015-01-05 09:23:59.376860,-75.560346,160.941595,86592.773
824,2015-01-05 23:14:49.174644,-75.376684,160.329522,-4965.332
825,2015-01-07 18:00:16.988245,-75.360802,160.563503,115575.19499999999
826,2015-01-10 22:09:37.743503,-75.376839,161.038589,106284.18000000001
827,2015-01-11 15:08:11.289889,-75.380393,161.195949,140466.79700000002
828,2015-01-13 10:45:10.705469,-75.442117,160.486885,-4861.328
829,2015-01-15 06:43:08.756913,-75.246685,160.096701,133879.883
830,2015-01-16 08:01:44.208763,-75.550088,161.11011,99107.91
831,2015-01-17 11:52:46.032703,-75.36364,160.373201,-4930.664
832,2015-01-18 06:46:47.756885,-75.583939,160.972269,75845.703
833,2015-01-20 01:11:57.399813,-75.480799,160.509286,-4982.666
834,2015-01-20 10:04:09.937796,-75.432158,160.140339,-2642.578
835,2015-01-23 20:02:57.684516,-75.512124,161.386528,89435.547
836,2015-01-25 03:51:21.045920,-75.309966,160.792037,92416.992
837,2015-01-26 10:42:40.564677,-75.379515,161.186607,139565.43
838,2015-01-26 10:42:54.444314,-75.124234,159.400891,12958.008
839,2015-01-27 04:35:09.566412,-75.515989,160.73179,110444.33600000001
840,2015-01-27 14:51:04.174722,-75.301324,160.252538,-4930.664
841,2015-01-28 07:47:08.317686,-75.287901,160.276166,123479.492
842,2015-01-29 18:39:51.469508,-75.408512,160.542822,105868.16399999999
843,2015-01-30 06:07:15.936133,-75.332055,160.115693,-4982.666
844,2015-01-30 18:21:37.136115,-75.393543,160.011976,-4930.664
845,2015-01-30 18:21:37.934127,-75.320308,160.477408,111068.359
846,2015-01-31 10:44:33.957768,-75.395637,160.349282,96.191
847,2015-01-31 14:32:43.776440,-75.40683,160.499534,110028.31999999999
848,2015-02-01 12:06:51.769489,-75.404107,160.316741,-4982.666
849,2015-02-01 21:12:04.575299,-75.317323,160.108784,-4982.666
850,2015-02-02 09:17:16.012168,-75.242438,160.218412,145805.66400000002
851,2015-02-03 19:21:21.287351,-75.317474,159.983958,-4098.633000000001
852,2015-02-04 16:41:16.835568,-75.263837,160.091481,119596.68000000001
853,2015-02-04 16:46:43.348842,-75.379996,160.534334,110999.023
854,2015-02-05 09:03:48.327678,-75.275396,160.049306,134573.242
855,2015-02-05 23:23:45.618367,-75.250744,160.017614,125975.58600000001
856,2015-02-06 13:20:26.839732,-75.440981,160.319984,125628.906
857,2015-02-07 03:59:08.759254,-75.460638,160.587326,-4029.2969999999996
858,2015-02-11 10:11:48.328895,-75.524197,159.921799,43673.828
859,2015-02-12 05:48:36.435007,-75.343443,160.417815,121330.078
860,2015-02-13 13:00:42.960674,-75.376242,160.203392,-4965.332
861,2015-02-13 13:05:02.717415,-75.288642,160.07441,119874.023
862,2015-02-14 04:40:02.273791,-75.394188,161.009785,111553.71100000001
863,2015-02-14 15:22:33.870614,-75.31493,160.179872,127223.633
864,2015-02-14 23:51:20.920717,-75.391693,160.379799,-3717.285
865,2015-02-15 19:32:02.312420,-75.392162,160.381371,-4930.664
866,2015-02-17 13:48:21.978519,-75.38873,161.44644,119319.33600000001
867,2015-02-18 02:05:49.955775,-75.495156,160.540668,95537.109
868,2015-02-19 18:16:38.495015,-75.252227,160.14579,136930.66400000002
869,2015-02-22 02:20:04.833796,-75.409589,160.314796,-3959.961
870,2015-02-24 00:44:42.423749,-75.327365,160.395178,119041.992
871,2015-02-24 01:34:47.335253,-75.306676,160.33859,135543.945
872,2015-02-25 04:08:24.557795,-75.234198,160.12957,140189.45299999998
873,2015-02-25 20:40:14.807697,-75.472746,161.198329,92971.68000000001
874,2015-02-25 21:16:44.567757,-75.355683,160.446357,114188.477
875,2015-02-26 03:03:11.989449,-75.337439,160.267057,121954.102
876,2015-03-01 16:49:14.463716,-75.33846,160.121401,-4965.332
877,2015-03-02 18:11:02.911613,-75.482171,160.812221,51716.797
878,2015-03-04 06:41:22.072254,-75.550954,160.193618,50399.414
879,2015-03-06 21:15:42.569093,-75.404407,160.409977,-3197.266
880,2015-03-06 22:55:39.274223,-75.40399,160.496228,117724.609
881,2015-03-07 01:36:07.815618,-75.436314,160.298054,-4930.664
882,2015-03-07 21:26:11.299165,-75.388256,161.039903,106006.83600000001
883,2015-03-08 09:43:45.593715,-75.544123,159.728221,47521.973000000005
884,2015-03-09 13:26:04.350255,-75.400783,160.129371,20723.632999999998
885,2015-03-11 16:14:27.306324,-75.314013,160.400347,123479.492
886,2015-03-11 16:27:00.252203,-75.381479,160.523686,-3925.293
887,2015-03-11 21:03:23.270588,-75.188034,159.978276,142477.53900000002
888,2015-03-12 14:29:53.760919,-75.372469,160.690557,137416.016
889,2015-03-14 00:50:01.594193,-75.358434,160.468069,133255.859
890,2015-03-14 17:02:13.022251,-75.551249,160.878341,86176.758
891,2015-03-15 12:29:37.224123,-75.461184,160.26876,51786.133
892,2015-03-17 20:35:20.381678,-75.532817,160.069778,58199.706999999995
893,2015-03-18 12:20:04.634814,-75.333964,160.760652,155998.04700000002
894,2015-03-18 12:20:46.628275,-75.465391,160.163832,46377.93
895,2015-03-18 19:41:20.252477,-75.390099,160.913865,147400.391
896,2015-03-19 14:39:55.715322,-75.561321,160.792191,40969.727
897,2015-03-21 19:37:52.019663,-75.375115,161.013781,12958.008
898,2015-03-27 20:15:23.203083,-75.359664,160.409788,125282.227
899,2015-03-29 14:33:27.205058,-75.395019,160.481662,-3301.27
900,2015-03-30 15:13:43.049870,-75.342241,160.469896,135405.273
901,2015-03-30 17:39:30.887751,-75.284266,160.233139,137624.023
902,2015-03-31 02:39:25.652052,-75.229549,160.228305,-4965.332
903,2015-04-01 04:58:13.280040,-75.567697,160.294305,85067.383
904,2015-04-02 04:31:14.445635,-75.274958,160.177587,101291.992
905,2015-04-05 05:20:39.267226,-75.406962,160.423262,-4982.666
906,2015-04-05 05:22:26.187905,-75.3652,160.447074,127223.633
907,2015-04-07 00:06:42.505948,-75.388781,160.282627,-4930.664
908,2015-04-07 13:19:38.674024,-75.304497,160.399662,118209.96100000001
909,2015-04-09 09:40:57.520763,-75.409179,160.407243,-77.148
910,2015-04-10 04:53:04.033554,-75.371965,160.201602,-4930.664
911,2015-04-11 00:40:52.842902,-75.37699,160.255724,-4965.332
912,2015-04-11 02:29:07.680732,-75.415716,160.329082,-4479.9800000000005
913,2015-04-11 03:18:02.534129,-75.455757,161.406532,119735.352
914,2015-04-13 04:54:30.816569,-75.471934,161.055789,79797.852
915,2015-04-13 17:38:04.134020,-75.447012,160.553714,54455.566
916,2015-04-14 00:13:11.099690,-75.51394,159.831368,61631.836
917,2015-04-16 10:23:23.425349,-75.246407,160.296401,-3717.285
918,2015-04-18 17:26:21.722207,-75.246918,160.023535,119180.66399999999
919,2015-04-18 21:33:42.938058,-75.376051,160.252589,-4965.332
920,2015-04-19 10:17:05.928385,-75.417724,160.304544,-1914.551
921,2015-04-21 02:42:17.929425,-75.345673,160.543829,121954.102
922,2015-04-21 12:13:20.631043,-75.538801,160.373246,-4375.977
923,2015-04-21 13:40:10.862219,-75.582523,161.03762,94497.06999999999
924,2015-04-22 17:29:31.491661,-75.39869,160.303288,-4965.332
925,2015-04-23 15:37:53.732878,-75.203854,160.857732,106076.172
926,2015-04-24 06:34:43.841976,-75.419601,160.310838,-3093.262
927,2015-04-25 11:57:36.898637,-75.384749,160.219282,-1914.551
928,2015-04-26 09:11:10.372387,-75.30236,160.231179,130759.76600000002
929,2015-04-26 20:51:12.156444,-75.40365,160.254315,-4965.332
930,2015-04-27 07:49:28.376835,-75.426289,160.305111,-2746.582
931,2015-04-30 23:07:52.735228,-75.38401,160.39464,-4965.332
932,2015-05-01 00:06:37.702831,-75.377309,160.294191,-2157.227
933,2015-05-01 14:36:44.990248,-75.557329,161.096974,96577.148
934,2015-05-04 05:45:45.231535,-75.50014,160.396859,-4965.332
935,2015-05-04 11:25:35.369773,-75.352917,160.696444,-4965.332
936,2015-05-05 21:50:23.528824,-75.372004,160.310757,-4965.332
937,2015-05-06 06:31:54.797127,-75.391197,160.484444,-1151.855
938,2015-05-07 15:07:54.492133,-75.396575,160.352426,-4965.332
939,2015-05-07 16:31:05.022458,-75.296134,161.133402,111831.05500000001
940,2015-05-09 06:34:22.467275,-75.496466,161.433978,122439.453
941,2015-05-10 03:55:49.742932,-75.530748,159.755818,55010.254
942,2015-05-10 13:55:16.594896,-75.354484,161.220352,127223.633
943,2015-05-10 18:02:58.341912,-75.483956,159.831883,26166.504
944,2015-05-10 23:25:59.594611,-75.42817,161.050688,66069.33600000001
945,2015-05-13 04:30:11.031089,-75.395441,160.492474,104481.44499999999
946,2015-05-13 15:52:22.368506,-75.308762,160.295866,124450.19499999999
947,2015-05-14 05:29:16.235484,-75.347743,160.307616,103580.078
948,2015-05-15 10:45:41.466068,-75.369114,159.894035,42633.789
949,2015-05-16 02:06:32.160584,-75.225083,160.482285,-4861.328
950,2015-05-16 17:51:30.536943,-75.354758,160.624431,109750.977
951,2015-05-17 20:32:35.852016,-75.311297,161.260836,126322.266
952,2015-05-18 15:11:39.915159,-75.4524,160.697925,-4861.328
953,2015-05-18 15:12:43.008651,-75.255285,160.335114,139565.43
954,2015-05-19 22:02:24.293525,-75.642317,160.199057,63295.898
955,2015-05-20 00:40:53.682411,-75.38764,160.5288,127362.30500000001
956,2015-05-20 22:41:04.863978,-75.341094,160.304109,110860.352
957,2015-05-21 11:31:34.101638,-75.346524,160.256889,-4965.332
958,2015-05-21 20:26:44.374680,-75.450253,160.570984,-4930.664
959,2015-05-22 07:07:03.810738,-75.561613,160.89501,89990.234
960,2015-05-25 14:41:14.605804,-75.526713,160.043062,78133.78899999999
961,2015-05-28 05:02:53.164456,-75.34833,160.390543,124866.21100000001
962,2015-05-28 15:25:59.735011,-75.320407,160.241468,-4930.664
963,2015-06-01 07:52:31.185186,-75.218517,161.194107,168617.188
964,2015-06-01 20:58:26.592352,-75.336383,160.170368,-4965.332
965,2015-06-02 23:51:10.316160,-75.314689,161.310304,136583.984
966,2015-06-02 23:51:14.862752,-75.300527,160.778869,110166.992
967,2015-06-03 05:08:06.356740,-75.428709,160.404039,-4965.332
968,2015-06-07 19:42:05.483502,-75.32047,160.092863,-1151.855
969,2015-06-08 12:57:19.579947,-75.514206,159.688596,52340.82
970,2015-06-10 03:14:56.761435,-75.322927,159.991095,-4982.666
971,2015-06-10 03:15:56.201831,-75.303441,160.197578,125698.242
972,2015-06-10 14:22:08.856147,-75.338964,160.552486,137138.67200000002
973,2015-06-10 17:54:07.390261,-75.384826,161.236528,127916.992
974,2015-06-12 18:14:45.472344,-75.297272,160.192628,-4965.332
975,2015-06-13 16:30:28.666291,-75.392648,160.658536,1448.242
976,2015-06-14 02:17:44.238363,-75.319401,160.468145,107670.898
977,2015-06-14 22:19:10.177279,-75.380301,160.811276,134711.91400000002
978,2015-06-17 03:46:49.277925,-75.466246,160.770389,121815.43000000001
979,2015-06-18 00:30:47.573481,-75.258788,160.402488,134573.242
980,2015-06-18 19:21:47.118802,-75.37002,161.059332,-3197.266
981,2015-06-22 00:43:05.957103,-75.368735,160.677916,135474.609
982,2015-06-23 14:07:05.620776,-75.432741,161.199458,126530.273
983,2015-06-25 06:28:47.953266,-75.424773,160.431525,-4965.332
984,2015-06-26 03:53:23.296873,-75.340185,160.500422,128610.352
985,2015-06-28 16:47:02.354328,-75.278223,161.109847,116337.891
986,2015-06-30 19:41:18.928210,-75.379499,160.338941,-4965.332
987,2015-07-03 02:36:13.155119,-75.371085,161.044078,124588.867
988,2015-07-04 10:29:57.962114,-75.367872,160.662466,127916.992
989,2015-07-07 15:43:33.727960,-75.40107,161.343404,132077.148
990,2015-07-10 13:27:42.654241,-75.420061,160.05639,56362.305
991,2015-07-10 14:58:36.156092,-75.367715,160.312009,-4930.664
992,2015-07-12 13:34:43.631068,-75.335708,160.090583,53346.191
993,2015-07-13 21:36:52.083471,-75.324911,161.106222,133879.883
994,2015-07-15 08:33:00.841426,-75.487236,159.568643,56882.324
995,2015-07-16 12:30:07.786467,-75.285548,160.379958,132909.18
996,2015-07-18 07:11:31.879438,-75.266661,161.245917,121676.758
997,2015-07-20 05:20:59.175828,-75.304156,160.131813,-4826.660000000001
998,2015-07-21 23:36:41.084721,-75.261425,160.231754,134018.555
999,2015-07-23 12:58:41.071367,-75.305106,160.258895,126114.258
1000,2015-07-23 14:12:21.700168,-75.412702,161.816986,110513.672
1001,2015-07-25 15:45:38.413833,-75.434058,161.153294,115783.203
1002,2015-07-26 05:08:16.935045,-75.46519,160.335538,-1775.879
1003,2015-07-26 22:49:34.069740,-75.340688,160.396134,142477.53900000002
1004,2015-07-28 08:59:25.235534,-75.291908,160.444635,133671.875
1005,2015-07-29 02:53:42.688233,-75.291979,160.849925,9941.895
1006,2015-07-30 08:45:19.625338,-75.481771,160.874142,132146.484
1007,2015-07-30 15:01:26.162052,-75.388699,160.978374,-4930.664
1008,2015-08-02 06:21:22.195894,-75.259091,160.335371,138178.71099999998
1009,2015-08-04 20:48:16.601684,-75.456382,160.825095,54698.242
1010,2015-08-05 00:13:11.126598,-75.257535,160.802172,129373.04700000002
1011,2015-08-12 14:05:42.038127,-75.401843,160.345089,-4653.32
1012,2015-08-13 10:27:46.277013,-75.344409,160.414817,137762.695
1013,2015-08-13 10:27:47.505765,-75.442327,161.067786,116337.891
1014,2015-08-15 18:02:42.134732,-75.421403,160.624096,124727.53899999999
1015,2015-08-15 18:03:56.113298,-75.363141,159.992132,22110.352
1016,2015-08-17 19:24:52.516888,-75.400144,161.448067,100182.617
1017,2015-08-19 11:50:45.174209,-75.426512,160.559731,-4861.328
1018,2015-08-19 11:53:10.571224,-75.419399,160.460428,101916.016
1019,2015-08-19 16:37:27.352800,-75.414711,160.935003,4152.344
1020,2015-08-21 03:31:17.609574,-75.357103,160.448,-666.504
1021,2015-08-21 08:55:25.550459,-75.251017,160.618501,182345.70299999998
1022,2015-08-24 15:20:39.292767,-75.458248,160.49743,-4930.664
1023,2015-08-25 03:46:44.543588,-75.421567,161.39557,127362.30500000001
1024,2015-08-26 01:44:43.258980,-75.344607,160.371862,110444.33600000001
1025,2015-09-02 04:07:40.420776,-75.391934,160.430618,141922.852
1026,2015-09-02 11:31:44.186686,-75.248485,160.127288,118209.96100000001
1027,2015-09-06 05:21:09.062200,-75.257382,160.39781,-4965.332
1028,2015-09-08 17:10:27.323347,-75.439077,160.426416,-4965.332
1029,2015-09-11 18:13:00.160808,-75.444451,161.392581,79936.523
1030,2015-09-15 16:01:59.457614,-75.271592,161.338215,188239.258
1031,2015-09-17 18:46:20.979482,-75.514566,161.433457,106006.83600000001
1032,2015-09-19 00:37:02.590470,-75.386616,160.344043,-4930.664
1033,2015-09-19 12:51:05.423823,-75.419408,160.241423,68704.102
1034,2015-09-22 12:02:44.818324,-75.295827,160.607076,-4930.664
1035,2015-09-22 18:08:16.200770,-75.603318,161.058791,122786.133
1036,2015-09-24 08:45:01.635596,-75.448998,160.337522,-4965.332
1037,2015-09-24 08:46:53.562290,-75.389617,160.310387,-4861.328
1038,2015-10-01 18:26:18.553672,-75.570493,160.045209,14483.398
1039,2015-10-01 18:26:21.912591,-75.247979,160.261435,112524.41399999999
1040,2015-10-05 09:42:09.176185,-75.435826,161.0454,111415.03899999999
1041,2015-10-07 05:17:51.949692,-75.240446,161.068776,131869.141
1042,2015-10-07 05:57:47.016860,-75.53553,159.743526,54108.887
1043,2015-10-08 04:04:12.757123,-75.514412,159.832936,42668.456999999995
1044,2015-10-14 09:10:08.568793,-75.242474,160.919602,121122.06999999999
1045,2015-10-17 03:07:22.563723,-75.469451,160.936313,69362.79299999999
1046,2015-10-21 23:05:53.240162,-75.505336,161.171426,86176.758
1047,2015-10-22 02:42:38.519007,-75.395344,160.463979,-4982.666
1048,2015-10-23 00:10:15.391844,-75.268193,160.204682,137138.67200000002
1049,2015-10-24 04:41:23.681372,-75.380463,161.063625,113633.78899999999
1050,2015-10-27 09:15:39.282689,-75.42347,161.395836,109612.30500000001
1051,2015-10-28 02:33:53.704615,-75.566687,161.565604,111831.05500000001
1052,2015-10-28 13:41:02.477678,-75.531577,161.448326,100598.633
1053,2015-10-30 01:39:45.695204,-75.346126,160.106465,-4965.332
1054,2015-10-31 17:16:32.019047,-75.540348,161.530486,106422.852
1055,2015-11-01 14:50:45.787509,-75.292155,160.582292,126530.273
1056,2015-11-01 17:55:50.486013,-75.411812,161.196819,119041.992
1057,2015-11-02 06:49:56.686195,-75.439415,160.549995,-3717.285
1058,2015-11-03 11:36:36.284900,-75.444931,160.672512,109126.953
1059,2015-11-03 12:17:26.086572,-75.282447,160.527984,134330.566
1060,2015-11-04 02:21:22.676041,-75.278532,160.238902,131245.117
1061,2015-11-07 08:02:24.110380,-75.57881,159.758799,25715.82
1062,2015-11-07 20:40:41.658493,-75.447032,160.872057,67698.73
1063,2015-11-08 18:28:14.284244,-75.400422,160.343451,-4965.332
1064,2015-11-09 23:32:54.484471,-75.34651,160.371996,125282.227
1065,2015-11-11 01:11:18.037957,-75.402006,160.414423,-4965.332
1066,2015-11-11 19:43:56.541848,-75.365478,160.57926,-4306.641
1067,2015-11-11 19:44:02.290315,-75.286573,160.875367,28073.242000000002
